SK_ID_CURR,AE_SEQ_SCORE,AE_SEQ_FLAG
266942,0.0021578653,0
263643,0.0021578653,0
406034,0.0021578653,0
279637,0.008022069,0
277414,0.0021578653,0
434530,0.0021578653,0
323515,0.0021578653,0
134928,0.001638713,0
401916,0.0021578653,0
191134,0.062789895,0
406807,0.0021578653,0
314323,0.0040170145,0
306524,0.003851515,0
173270,0.0021578653,0
387705,0.0021578653,0
246298,0.21030222,0
380250,0.002620542,0
240506,0.05707104,0
429735,0.9716108,0
115675,0.012217696,0
368493,0.0021578653,0
219090,0.0021578653,0
334787,0.031424798,0
261987,0.0025226816,0
214461,0.0021578653,0
206554,0.0021578653,0
448768,0.0016495622,0
337454,0.0021578653,0
230370,0.0016244153,0
170914,0.00495845,0
403672,0.002668231,0
340338,0.0021578653,0
449513,0.0021578653,0
328149,0.0021578653,0
319576,0.0028911408,0
351726,0.02934309,0
409949,0.0016836678,0
403335,0.0021578653,0
382104,0.0021578653,0
203708,0.00692568,0
255838,0.0056085964,0
400165,0.0021578653,0
243660,0.0019356321,0
248059,0.29187652,0
423219,0.0021578653,0
138986,0.0021578653,0
438808,0.0040194043,0
287893,0.0021578653,0
431177,0.0040170145,0
337580,0.0040170145,0
345056,0.0021578653,0
320247,0.0021578653,0
180732,0.020584147,0
282941,0.0040170145,0
350036,1.8243545,0
386867,0.003065452,0
308715,0.0043686093,0
370591,0.009976801,0
415505,0.0021578653,0
257897,0.0065381047,0
433634,0.005042444,0
357786,0.0021578653,0
236133,0.009180072,0
124900,0.010314884,0
182531,0.0059916656,0
306996,0.0021578653,0
331421,0.01109247,0
272934,0.0021644519,0
393574,0.0019455929,0
213532,0.003601549,0
235535,0.028858526,0
452828,0.00600214,0
424687,0.0018471718,0
165781,0.0066058715,0
350070,0.0049060048,0
412803,0.0021578653,0
313497,0.0021578653,0
185893,0.0074673267,0
270436,0.0021578653,0
247687,0.0017256686,0
168744,0.0018687566,0
120670,0.0021578653,0
194242,0.049854405,0
258772,0.0021578653,0
131085,0.0021578653,0
133555,0.0021578653,0
164867,0.0021578653,0
197651,0.007109349,0
231865,0.004776486,0
148853,1.2044139,0
451920,0.01791385,0
200196,0.0017756018,0
307876,0.002668231,0
272860,0.01114806,0
400186,0.0021578653,0
181395,0.01970199,0
434976,0.02008963,0
304746,0.0021578653,0
389397,0.0021578653,0
297164,0.23185845,0
258102,0.0018471718,0
142912,0.00313709,0
392532,0.0034233525,0
430354,0.0031300946,0
226464,0.005068256,0
366179,0.0021578653,0
178006,0.3799899,0
322346,0.0021578653,0
379650,0.0021578653,0
424658,0.008997803,0
380405,0.0021578653,0
230822,0.05487949,0
268609,0.0021578653,0
144744,0.0017413636,0
417004,0.0021578653,0
127522,0.0018709179,0
207889,0.0021578653,0
426998,0.0021578653,0
114459,0.023001114,0
418081,0.15870157,0
392307,0.004703967,0
106799,0.0037145203,0
229317,0.0021578653,0
345757,0.0021578653,0
350555,0.0021578653,0
181032,0.013663276,0
418079,0.0021578653,0
414764,0.6407505,0
237073,0.06264482,0
207825,0.056114588,0
353264,0.02427067,0
153966,1.015353,0
162693,0.002756111,0
452608,0.0021578653,0
156265,0.004017013,0
164880,0.0021578653,0
170770,0.0047060605,0
363379,0.0021578653,0
397514,0.0021578653,0
325988,0.0021578653,0
205800,0.0098873405,0
447695,0.017395942,0
273940,0.0020601742,0
195066,0.0021578653,0
154872,0.0021578653,0
124444,0.0054877964,0
108128,0.0021578653,0
186577,0.0021578653,0
377362,0.009416272,0
331311,0.040937107,0
275963,0.0021578653,0
325242,0.046913024,0
442193,0.0040040053,0
155802,0.0025475293,0
176023,0.0021578653,0
193425,0.0077076233,0
128121,0.10027365,0
134587,0.0020006706,0
264746,0.0021578653,0
188131,0.007263417,0
336405,0.0021578653,0
249308,0.0021578653,0
186269,0.0021578653,0
413354,0.007897207,0
335981,0.111641385,0
434632,0.0021065867,0
453958,0.0021578653,0
170240,0.0021578653,0
106805,0.006476177,0
228101,0.0040170145,0
135253,0.0047153505,0
390935,0.0021751986,0
100013,0.0047060605,0
248067,0.5612449,0
337209,0.011089095,0
271424,0.0073213107,0
316902,0.0021578653,0
206971,0.008499761,0
181111,0.004258718,0
182366,0.0021578653,0
169161,0.01856179,0
217138,0.0021578653,0
234827,0.0026782458,0
193845,0.0021578653,0
187871,0.0021578653,0
102615,0.004776486,0
360696,0.037226178,0
194466,0.0018471718,0
428191,0.004418539,0
269188,0.015057572,0
436848,0.0021578653,0
444220,0.0070304773,0
131463,0.0021578653,0
430433,0.0021578653,0
311305,0.101525374,0
315617,0.0019254597,0
324856,0.0034837693,0
153464,0.007774134,0
215718,0.10693442,0
362362,0.021529986,0
436405,0.007897207,0
124972,0.0021578653,0
393995,0.0048400206,0
168716,0.0021578653,0
265682,0.008039494,0
256394,0.0021578653,0
113278,0.01769739,0
301366,0.0021578653,0
355239,0.8665199,0
181871,0.0032385855,0
415700,0.019161498,0
256160,0.0021578653,0
129138,0.012435264,0
224226,0.0083035985,0
272169,0.007897207,0
172208,0.014827726,0
400434,0.0070304773,0
232379,0.0021578653,0
187380,0.0021578653,0
132527,0.004419955,0
279066,0.004045413,0
427769,0.0021578653,0
375577,0.0040170145,0
448773,0.0021578653,0
442661,0.1052439,0
103964,0.0021578653,0
425025,0.0018709179,0
419063,0.011429409,0
270151,0.0021578653,0
410360,0.006233107,0
234553,0.0021578653,0
403059,0.008997802,0
386181,0.0021578653,0
379649,0.0037128106,0
224988,0.0061374833,0
383170,0.047318585,0
316287,0.021707138,0
133637,0.0021578653,0
366032,0.32364807,0
303278,0.0021578653,0
280172,0.0021578653,0
404992,0.0021578653,0
334676,0.22364397,0
102496,0.0016253641,0
405506,0.0021578653,0
195051,0.0019254597,0
285208,0.42128646,0
129339,0.0021578653,0
141171,0.010285935,0
432228,0.004660319,0
196609,0.1683277,0
350422,0.009613807,0
174318,0.0036827868,0
386357,0.0021578653,0
143248,0.0021578653,0
276385,0.065582275,0
394946,0.0016425214,0
318229,0.0021578653,0
287805,0.0048738564,0
243509,0.009150217,0
323638,0.007108747,0
309367,0.0048400206,0
236427,0.3221415,0
418777,0.009316111,0
107233,0.0021578653,0
281008,0.05327213,0
157443,0.32504132,0
438103,0.008135929,0
432925,0.004534192,0
161080,0.0038230647,0
117856,0.06791731,0
408285,0.011781165,0
167249,0.012231458,0
442586,2.4854968,0
306275,0.002668231,0
360914,0.0052581984,0
273255,0.28772134,0
100800,0.0065770685,0
330719,0.0021578653,0
397953,0.012038671,0
260176,1.4025795,0
388896,0.09416888,0
356024,0.0053605544,0
250964,0.0031858203,0
445856,0.020366954,0
326611,0.014203276,0
304227,0.0021578653,0
198081,11.205704,1
368902,3.1061738,0
239429,0.0019254597,0
417421,0.29483107,0
145386,0.0053277933,0
364394,0.0073089395,0
175402,0.0021578653,0
129728,0.0021578653,0
305126,0.02388289,0
425840,0.02024253,0
167947,0.0040170145,0
197094,0.0035004707,0
109941,0.06325136,0
367684,0.097591855,0
295764,0.0028791213,0
171460,0.7410901,0
379499,0.18784632,0
272075,6.057489,1
139748,0.0021578653,0
156112,3.9211874,0
242319,0.42215964,0
329163,0.58564705,0
131011,0.002317958,0
424967,0.41757947,0
212443,0.0021578653,0
282161,0.0026036606,0
351655,0.0021578653,0
188404,0.013663408,0
139570,0.028552718,0
365792,0.028616821,0
337353,0.047817905,0
113340,0.0021578653,0
276185,0.0021578653,0
157748,0.025623824,0
142994,0.00582455,0
442172,0.009233617,0
427873,0.06895261,0
218656,0.00923142,0
131844,0.005011975,0
378357,0.32940885,0
125715,0.0030124956,0
147767,0.005796723,0
406698,0.25389278,0
258015,0.0021578653,0
410706,0.09465472,0
306363,0.0037521864,0
108185,0.2128888,0
393029,0.0070712934,0
212018,0.06895261,0
292420,0.21032748,0
192720,0.0021578653,0
440001,0.006417824,0
170817,0.010193888,0
143720,0.0018471718,0
403155,0.0021578653,0
328645,0.10734589,0
206691,0.0040170145,0
326135,0.004851364,0
253684,0.0026036606,0
284919,0.13264176,0
301049,0.011781165,0
261039,0.0016836678,0
390252,0.0017756018,0
371201,0.8853718,0
142760,0.045691334,0
155662,0.0121207135,0
173944,0.0035654523,0
105631,0.09862553,0
418406,0.05643847,0
260372,0.0047165654,0
266149,0.28391644,0
156677,0.0036597808,0
411619,1.3577892,0
114209,0.01763649,0
201239,0.061850227,0
101836,0.018065242,0
289254,0.0047177016,0
396004,0.005841243,0
365101,0.005605419,0
388759,0.0021578653,0
150159,0.42980748,0
242811,0.056085482,0
257129,0.0021578653,0
311536,0.12869567,0
195593,0.34742445,0
347004,0.0037836789,0
391791,0.07987551,0
357204,0.11583738,0
169498,1.4923928,0
330370,0.01334753,0
406715,0.013215255,0
101842,0.0021578653,0
326213,0.0021578653,0
133640,0.0037836789,0
255098,0.0034329882,0
277885,0.014998422,0
242329,0.22093579,0
230365,1.7677264,0
284243,0.016371552,0
312244,0.011196301,0
322116,0.0021578653,0
250040,0.012217696,0
446097,0.06895261,0
352854,0.014998426,0
275057,0.15232907,0
389322,0.009437098,0
349801,0.005411227,0
242130,0.024169257,0
382899,0.030310968,0
107527,0.00322199,0
143420,0.027478138,0
314601,0.0044621485,0
320303,0.7342278,0
388918,0.7941557,0
221887,0.0051632514,0
148486,0.016143821,0
248299,0.0019254597,0
246570,0.0041412734,0
321507,0.0033193103,0
100736,0.0028911408,0
345197,0.0021578653,0
133427,0.00582455,0
402183,0.008050364,0
248959,0.010085777,0
386445,0.026787274,0
448007,0.004601498,0
151177,0.045168784,0
273931,0.021236409,0
171014,0.0021578653,0
234680,0.004691199,0
325135,0.004475472,0
172922,0.008004167,0
110928,0.006417824,0
349852,0.0055716843,0
203805,0.005936693,0
356018,0.0032461463,0
201607,0.0021578653,0
185737,0.02995503,0
207578,0.0021578653,0
173406,0.0016425214,0
200123,0.0034417077,0
427695,0.0043417085,0
428961,0.0070304773,0
253740,0.057784356,0
359816,0.27605662,0
115027,0.0031009212,0
397938,0.0021578653,0
265795,0.0030347253,0
294839,0.0028791213,0
350890,0.03990211,0
168643,0.017608447,0
377665,0.74900246,0
399354,0.0021578653,0
227427,0.004604198,0
356916,0.0033812115,0
450487,0.012784402,0
373069,0.12331507,0
318967,0.45920277,0
282897,0.0034837693,0
352568,0.0106658535,0
100148,0.0018965709,0
295651,1.9606249,0
269545,1.1975093,0
314418,0.004787742,0
352404,0.0021578653,0
183477,0.006864474,0
112361,0.023921378,0
379198,0.07488304,0
167490,0.0021835198,0
440215,0.0017392804,0
401352,2.967114,0
222872,0.003332484,0
285405,0.11658956,0
416700,0.0019455929,0
156939,0.21266063,0
449518,0.0021578653,0
103528,2.6788101,0
375862,0.0041507417,0
309760,0.032870647,0
106819,0.19893497,0
333087,0.0073213107,0
304973,0.002668231,0
172211,0.0030124967,0
278075,0.0027389468,0
266296,0.024118688,0
417109,0.4306654,0
311871,0.2001354,0
202289,0.0024060414,0
181295,0.03259021,0
386619,1.4984497,0
129566,0.0038989808,0
314913,0.0038148393,0
106798,0.0045044804,0
129935,0.056001145,0
198109,0.015821965,0
119053,0.0039843633,0
400616,0.004585684,0
349356,0.044286314,0
413057,0.0021578653,0
213989,0.0043760785,0
250200,0.0024060414,0
448208,0.0021578653,0
313523,0.006235528,0
413562,0.029637353,0
349357,0.0031903163,0
207321,0.005476615,0
189282,0.004414584,0
424783,0.0033076932,0
186631,0.0021578653,0
364942,0.089290425,0
353880,0.0021578653,0
147706,0.08176721,0
385213,0.0021578653,0
197895,0.0131937,0
348661,0.0021578653,0
353876,0.004691199,0
135115,0.007544906,0
433028,0.4612215,0
243754,0.0021578653,0
154888,0.24489675,0
357303,0.93261737,0
282604,0.0033058508,0
185146,0.01667294,0
408438,0.0021065867,0
376821,0.027039114,0
239507,0.0051632514,0
121975,0.02771602,0
117214,0.046864446,0
138583,0.00584247,0
164242,0.0035004707,0
396915,0.0019455929,0
229723,0.018299503,0
186424,0.13569346,0
292568,0.017978711,0
294191,0.0021578653,0
363815,0.0034837693,0
279691,0.009976801,0
223442,0.01637555,0
244198,0.009989526,0
275261,0.0021578653,0
385377,0.091845624,0
347352,0.075458355,0
403260,0.0035590632,0
291002,0.0019254597,0
185963,0.0032579224,0
330730,0.0023816621,0
125136,0.064456284,0
216029,0.0021578653,0
156441,0.04812852,0
228971,7.9833083,1
207508,0.0018471718,0
339757,0.60302585,0
149896,0.08488486,0
252412,0.00559905,0
454477,0.09904787,0
448994,0.07513779,0
282061,0.07195843,0
430125,0.025696447,0
418445,0.18553302,0
369450,0.0040170145,0
330663,0.0021578653,0
190533,0.00965327,0
380533,0.11337956,0
154431,0.022767425,0
310931,0.0041971314,0
163285,0.0021578653,0
150517,0.010801235,0
106670,0.0021578653,0
187330,0.028470092,0
295575,0.2096292,0
121440,0.0052581984,0
434043,0.0053236377,0
353910,0.0030124967,0
181060,0.00424789,0
294366,0.01737059,0
288550,0.048129402,0
254836,0.0029590393,0
233314,0.98137534,0
443745,0.011816863,0
174060,0.015167308,0
215208,0.0048400206,0
263502,0.050065055,0
304697,0.0019455929,0
181705,0.0021578653,0
274014,0.002272427,0
446554,0.07932744,0
191851,0.027478138,0
129560,0.027478138,0
287353,0.002315708,0
362572,0.056085482,0
353771,0.084919,0
312428,0.012467163,0
149348,0.030190174,0
254810,0.0045713247,0
425805,0.0021578653,0
322609,0.032155033,0
165014,0.005476615,0
333652,0.0030303458,0
429868,0.008039494,0
253171,0.011086148,0
379263,0.012085191,0
201635,0.007095428,0
315118,0.0021578653,0
153582,0.18304342,0
172115,0.061371956,0
420742,0.00590487,0
149760,0.0065346803,0
107777,0.0021578653,0
125026,0.0021578653,0
345943,0.0021578653,0
182935,0.0018471718,0
115022,0.3415838,0
307986,0.043581128,0
403006,0.0045044804,0
182601,0.0021578653,0
412856,0.020917898,0
384175,0.03271263,0
166509,0.004906069,0
290970,0.015762193,0
338964,3.898098,0
147758,0.021341996,0
123014,3.255015,0
261840,0.006857917,0
450798,0.0016493283,0
129346,0.0017392804,0
120068,0.0038243185,0
211031,0.0059461324,0
232633,0.0036364298,0
280728,0.10653479,0
335780,0.029224833,0
285998,2.3396256,0
267725,0.0058229207,0
253218,0.017654091,0
438238,0.015562509,0
200008,0.06075146,0
114002,0.09029342,0
303987,0.013350681,0
426069,0.0048400206,0
164448,0.0027389468,0
371397,0.0036468378,0
445876,0.014172552,0
418684,0.003099918,0
380213,0.08337023,0
439376,0.026361754,0
275656,0.0028939643,0
241800,0.021606438,0
231226,0.011429409,0
334976,0.0021579235,0
169222,0.00370352,0
234169,0.0021578653,0
222875,0.0498427,0
307250,0.0016495622,0
145942,0.0021578653,0
314369,0.024118688,0
244347,0.0035004707,0
273364,0.003395898,0
276189,0.0021578653,0
232813,0.005935767,0
334350,0.0038065836,0
321511,0.047949195,0
204628,0.016548539,0
405869,0.027478138,0
442832,0.068239056,0
307100,0.044005163,0
328061,0.0021688044,0
267758,0.003551096,0
370882,0.11071906,0
226385,0.13885742,0
136102,0.013084801,0
156745,0.014671219,0
371378,0.26400602,0
429148,0.0113743,0
374646,0.0061189746,0
382184,0.0026036606,0
371987,0.004886581,0
140190,0.63719267,0
404912,0.0030124967,0
425822,0.062479194,0
262308,0.0018471718,0
321399,0.0037349584,0
379404,0.013215255,0
308568,0.0040170145,0
189482,0.030441165,0
116103,0.0021578653,0
430384,0.0018471718,0
218117,0.025067711,0
178118,0.0016845509,0
334551,0.0049548713,0
210434,0.0017823939,0
199428,0.00559905,0
434045,1.1623349,0
354796,0.0021578653,0
114932,0.23977594,0
419298,0.0021578653,0
115668,0.25537118,0
204135,0.010942272,0
274055,0.1347954,0
290117,0.00826677,0
441988,0.017642867,0
268458,0.33577898,0
392865,0.32673308,0
306802,0.0026036606,0
387857,0.3616785,0
123860,0.005446783,0
396904,0.0113743,0
387059,0.012682605,0
253697,0.002668231,0
259366,0.0021578653,0
288814,0.014418802,0
394413,0.061371956,0
158344,0.005369593,0
286552,0.018290553,0
152062,0.020727845,0
278033,0.041131314,0
150366,0.0039843633,0
443063,0.021053774,0
351565,0.0028791213,0
428758,0.008329514,0
262536,0.0021578653,0
410578,0.0024060414,0
454937,0.0036723467,0
114692,0.0053236377,0
143367,0.0033509345,0
291694,0.015057572,0
225312,0.0065675746,0
412116,0.0021578653,0
305362,0.0030336303,0
376273,0.0021578653,0
227588,0.01990231,0
271959,0.052370183,0
342824,0.0030124967,0
116602,0.008622373,0
350133,0.005260882,0
121162,0.0044621485,0
282232,0.004906069,0
388019,0.014934967,0
174453,0.009976801,0
219850,0.010913988,0
228413,0.005662654,0
239441,0.0032461463,0
279628,0.0021578653,0
378596,0.0021578653,0
160625,0.0051632514,0
288263,0.008978924,0
355367,0.008988426,0
115756,0.0024060414,0
449907,0.02583854,0
276003,0.0051632514,0
241964,0.004723179,0
172359,0.0021578653,0
220301,0.0021578653,0
293019,0.0051632514,0
138870,0.0048400206,0
104796,0.009891049,0
274143,0.0041971304,0
118229,0.044286314,0
194921,0.3615694,0
401705,0.005796723,0
100917,0.013354108,0
400055,0.0030347253,0
106689,0.027478138,0
260899,0.07477212,0
101841,0.0021578653,0
166781,0.023307852,0
231813,0.006015775,0
376553,0.004776486,0
309329,0.004203295,0
318167,0.08545138,0
207076,0.1705725,0
278862,0.0032461465,0
185868,0.0034573327,0
296183,0.015304593,0
302799,0.012120713,0
421658,0.0048400206,0
119245,0.0017823939,0
270896,0.005662654,0
240620,0.43409207,0
314207,0.002315708,0
192215,0.044647217,0
399946,0.003912616,0
374411,0.0039045985,0
424560,0.01109247,0
117507,1.961114,0
161485,0.013560677,0
400173,0.12792021,0
180465,0.019815074,0
408048,0.0024060414,0
450879,0.0017308634,0
401764,0.06718788,0
313882,0.0121207135,0
349762,0.1763201,0
374299,0.012432186,0
301432,0.12538917,0
377629,0.237212,0
231414,0.22062975,0
323031,0.002272427,0
267940,0.18256836,0
193839,0.0049441457,0
142615,0.0034329882,0
156808,0.014873156,0
126381,0.0034417077,0
124718,2.4835804,0
163058,0.0049279113,0
437600,0.0038490184,0
388290,0.0048428704,0
216803,0.0078757545,0
325465,0.0049279113,0
220219,0.0033516577,0
377202,0.0021578653,0
115023,0.0021578653,0
107268,0.007152125,0
130469,0.873614,0
116496,0.04811423,0
172027,0.33184978,0
348516,0.07760428,0
186525,0.0036849342,0
196402,0.0043686093,0
437598,0.0044606836,0
213438,0.044285618,0
406732,0.011719127,0
328021,0.0021578653,0
191148,0.04599933,0
366403,0.017460527,0
340800,0.076116204,0
156232,0.030704109,0
288407,0.008499761,0
275804,0.034088634,0
193607,0.004851364,0
194439,0.0621802,0
396610,0.008978924,0
380290,0.0498427,0
110246,0.013354108,0
386876,0.0065050414,0
442595,0.0020006706,0
320846,0.12188896,0
393970,0.0033193144,0
134599,0.081654385,0
111238,0.0024889153,0
140883,0.0016495622,0
373936,0.0021578653,0
453673,0.007897207,0
360257,0.008589464,0
352257,0.16509517,0
106331,0.0045044804,0
167416,0.0021578653,0
423807,0.0021578653,0
144394,0.017111775,0
135690,0.0055763144,0
168571,0.006417824,0
345772,0.0038148393,0
424938,0.017282596,0
115491,0.03259021,0
116159,0.10060869,0
236977,0.002353493,0
248230,0.011101994,0
181770,0.0066070394,0
247095,0.029296458,0
380182,0.0071285428,0
428613,0.0040170145,0
108727,0.013743303,0
319835,0.0021578653,0
170759,0.0019117106,0
314559,0.020270264,0
208620,0.010732088,0
164594,0.0020454924,0
348207,0.022867413,0
150812,0.062057566,0
380199,0.0021578653,0
119984,0.0041113975,0
385839,0.0043686093,0
185064,0.95666325,0
324920,0.08064416,0
286876,0.008499761,0
178758,0.013084801,0
240558,0.0016271548,0
329171,0.0053236377,0
141412,0.020376178,0
186711,0.0021578653,0
248295,0.0498427,0
353129,0.0035167853,0
446950,0.0039843633,0
415429,0.0017256686,0
110083,0.0021578653,0
439661,0.10055863,0
383101,0.003998453,0
308527,0.008390418,0
142240,0.0035004707,0
301095,0.0498427,0
239470,0.032831356,0
260117,0.03631075,0
171378,0.0021578653,0
167125,0.006659189,0
303865,0.002668231,0
281156,0.1709535,0
159911,0.052888963,0
385151,0.0034520952,0
395298,0.0021578653,0
111435,0.004994316,0
163064,0.0021578653,0
352580,0.06895261,0
431652,0.056001123,0
108837,0.0038383594,0
396508,0.0021578653,0
268354,0.0021578653,0
214244,0.0021578653,0
113856,0.002577829,0
164977,0.41786772,0
248203,0.0021578653,0
399298,4.9411073,1
415125,0.002353493,0
305771,0.00590487,0
166548,0.008404168,0
194845,0.010193888,0
413227,0.12536831,0
293977,0.27333888,0
243488,0.0896632,0
421548,0.0021578653,0
199301,0.06296281,0
395682,0.02184257,0
257619,0.52708244,0
452762,0.0016845509,0
118454,0.005260882,0
305093,0.006857917,0
343799,0.004776486,0
263922,0.21086802,0
409116,0.0498427,0
363097,0.0057982523,0
400613,0.0017380739,0
439504,0.048129402,0
364605,0.0031344912,0
393236,0.0027389468,0
284286,0.007858574,0
145487,0.011461782,0
260634,0.005739208,0
367758,0.007770142,0
224850,0.37734348,0
343521,0.0071215522,0
348793,0.0017756018,0
219218,0.17480746,0
430797,0.005718356,0
377449,0.030704109,0
376370,0.10594396,0
132814,0.0021578653,0
154174,0.0049279113,0
117652,0.4285525,0
376070,0.0033509345,0
302879,0.0036468378,0
104852,0.0021578653,0
263228,0.21818642,0
123312,0.0052581984,0
452018,0.0061307475,0
428678,0.13244072,0
420768,0.005476615,0
212961,0.0021578653,0
138223,0.008538266,0
189418,0.006476177,0
265060,1.2978313,0
284863,0.0021578653,0
249352,0.0019254597,0
175061,0.010107297,0
290784,0.0021578653,0
318056,0.16564623,0
371379,0.0018471718,0
311505,0.01921788,0
166119,0.0019254595,0
119796,0.0063802777,0
136985,0.15718406,0
133458,1.4869647,0
127135,0.010413599,0
125187,0.0030570275,0
271726,0.002272427,0
307219,0.003479406,0
265593,0.02015015,0
283702,0.045497134,0
267946,0.04442071,0
108900,0.0048400206,0
100198,0.0027272962,0
116467,0.005040309,0
153883,4.251224,0
212927,0.0021578653,0
205621,0.19642784,0
415387,0.08064416,0
216176,0.15642574,0
163992,0.008978924,0
393572,1.3721349,0
254726,0.005721804,0
291410,0.052851286,0
322727,0.58472306,0
193039,0.0020006706,0
223010,0.06600776,0
167447,0.35930264,0
123111,0.0038476847,0
184423,0.07742589,0
286414,0.0021578653,0
382603,0.0021578653,0
232543,0.0026682331,0
419529,0.0021578653,0
221482,0.015233981,0
213746,0.0029248926,0
327514,0.0055716843,0
221373,0.01166663,0
120612,0.09558602,0
455587,0.006826972,0
149298,0.48409778,0
110520,0.04479676,0
205808,0.013566222,0
395289,0.013354108,0
452186,0.02939835,0
176676,1.2821292,0
136499,0.0034613216,0
317437,0.027478138,0
320036,0.0037449647,0
154899,0.3707735,0
349147,0.032364994,0
419171,0.020366954,0
363875,0.0021578653,0
151379,0.38539842,0
139198,0.37754816,0
346674,0.3242005,0
427177,0.0021578653,0
437021,0.0034329882,0
107407,0.0757598,0
130470,0.0035420104,0
360411,0.0047060605,0
216579,0.11157523,0
154466,0.22329345,0
365932,0.1312503,0
150532,0.0021578653,0
176648,0.0060204924,0
140755,0.004297445,0
234361,0.07365029,0
308100,0.0028840986,0
172258,0.0028911408,0
192948,0.0021578653,0
179517,0.0045044804,0
223036,0.0028791213,0
259423,0.1443095,0
239717,0.0031344912,0
351628,0.0027389468,0
218217,0.047015063,0
211488,0.004178228,0
387116,0.0019181569,0
217084,0.014213288,0
106473,0.026206221,0
397294,0.005369593,0
192107,0.01793898,0
136551,3.5440247,0
112783,0.0052581984,0
222006,0.0039220625,0
229143,0.0031344912,0
449422,0.0084251,0
277793,0.004601498,0
449780,0.0021835202,0
414051,0.009316111,0
139500,0.054966822,0
304863,0.0053236377,0
355920,0.03128068,0
256588,1.226611,0
353468,0.0037938545,0
403090,0.007996825,0
268587,0.015339186,0
329090,0.01250087,0
177124,0.034889136,0
148897,0.0021578653,0
276741,0.0060204943,0
358237,0.054855276,0
303019,0.078492165,0
436580,0.0031344912,0
395645,0.07048358,0
361066,0.0032569543,0
197169,0.0073176166,0
152071,0.0069577605,0
220954,0.016207308,0
141466,0.010665753,0
201454,0.072543725,0
405827,0.0021578653,0
381862,0.30933768,0
393494,0.027478138,0
172246,0.031564757,0
234293,0.002353493,0
156361,0.00584247,0
309805,0.3919201,0
332627,0.0026693263,0
177222,0.0021578653,0
160550,0.030940238,0
285145,0.23783594,0
242797,1.4965403,0
448210,0.052242197,0
358666,0.008499761,0
237122,0.008889075,0
393052,0.0037144746,0
114317,0.0071152,0
202181,0.0043760785,0
102254,0.055495474,0
359209,3.1605241,0
207804,0.018898575,0
217435,0.0021578653,0
322682,0.0016253641,0
336699,0.01763649,0
292598,0.022454925,0
307519,0.18443324,0
314900,0.00593199,0
300585,0.074438125,0
333618,0.0065346803,0
222308,0.020366954,0
348356,0.0052581984,0
363936,0.40364257,0
187839,0.0063425326,0
369222,0.052851286,0
176496,0.0071627214,0
455991,0.005662654,0
279133,0.0027389468,0
201094,0.009904222,0
271805,0.0021578653,0
152109,0.01685875,0
431457,0.0018471718,0
357082,0.014822998,0
190640,0.008588757,0
308278,0.2289942,0
407377,0.20537929,0
198444,0.0104756225,0
130204,0.11170843,0
346889,0.026652662,0
409975,0.0043760785,0
395421,0.005904866,0
287138,0.008752433,0
288093,0.33448663,0
359272,1.2480501,0
383662,0.044286314,0
257441,0.07960363,0
230891,0.43425316,0
350943,0.028566185,0
232917,0.0022323022,0
232469,0.030593663,0
220251,0.018161183,0
445938,0.0040170145,0
456018,0.03492939,0
130006,0.07580233,0
221017,0.058205135,0
450479,0.004776486,0
422125,1.1191325,0
112391,0.031705245,0
384418,1.0902461,0
279756,0.56493366,0
453722,0.015098673,0
427670,0.0053157755,0
353636,0.005068256,0
328487,0.0061593005,0
416173,0.0021578653,0
293360,0.021777578,0
156972,0.004789764,0
245476,0.005662654,0
253754,0.22846073,0
338475,0.0021578653,0
144928,0.14946823,0
350945,0.013084804,0
181724,0.039067432,0
416364,0.005093833,0
292577,2.5743527,0
217326,0.0021578653,0
116845,0.006417824,0
425793,0.018711798,0
339894,0.052851286,0
294600,0.038422156,0
279627,0.004475472,0
312825,0.04479676,0
210892,0.3220403,0
338827,0.0021578653,0
106487,0.007152125,0
393640,0.0034837693,0
255404,0.033194665,0
453500,0.3867565,0
142171,0.0016271548,0
171398,0.0049922555,0
250688,0.0037143915,0
451895,0.072543725,0
418993,0.0017256686,0
380052,0.0021578653,0
346108,0.023425005,0
427621,0.004418702,0
165553,0.0041909716,0
240677,0.8833839,0
194601,0.072877295,0
339502,0.0021578653,0
397456,0.14392981,0
101432,0.0021578653,0
270563,0.6934767,0
425026,0.031986725,0
425190,0.1741202,0
346612,0.0073213107,0
309153,0.0052532614,0
137563,0.00847754,0
180219,0.0073858113,0
230512,0.0021578653,0
330084,0.007544906,0
274637,0.0021578653,0
395947,0.0037449647,0
304239,0.0073213107,0
286450,0.008612971,0
205468,0.014203276,0
257427,0.0048400206,0
337328,0.03073236,0
386572,0.03397201,0
272929,0.0018471718,0
454019,0.5451069,0
292613,0.004799181,0
289378,0.029241644,0
386402,0.013359556,0
129329,0.0034837693,0
427962,0.046851147,0
212071,0.6229286,0
438283,0.07673062,0
145573,0.0034837693,0
406584,0.3209012,0
117399,0.0021578653,0
212002,0.041987237,0
127842,0.027758935,0
412827,0.0021578653,0
143305,0.009416272,0
431961,0.01287366,0
168723,0.004840018,0
125291,0.47960225,0
193128,0.289341,0
107888,0.0037144746,0
420319,0.0041942955,0
123216,0.44469053,0
173880,0.004064851,0
196530,0.014636924,0
125686,1.2495105,0
397446,0.0042913416,0
212091,0.0048400206,0
374464,0.008590903,0
163497,0.4076304,0
166364,0.056001145,0
122355,0.015342554,0
